eps0,F,p_star,W_star,regime,n_local_maxima,n_thresholds,p_bar_low,p_bar_high
0.8033898305084746,0.5788135593220339,2.449,-5.126933655401496,AT_KINK,2,1,2.4523196958006874,
0.8033898305084746,0.611864406779661,2.4805,-5.1235235243451145,AT_KINK,2,1,2.482937884023062,
0.8033898305084746,0.6449152542372881,2.5119999999999996,-5.120311472249584,AT_KINK,2,1,2.5141606943733774,
0.8033898305084746,0.6779661016949153,2.5435,-5.117289409537823,AT_KINK,2,1,2.5460036166330524,
0.8033898305084746,0.7110169491525424,2.575,-5.1144496500712355,AT_KINK,2,1,2.578482608914814,
0.8033898305084746,0.7440677966101695,2.6109999999999998,-5.111418082169164,AT_KINK,2,1,2.6116141133304227,
0.8033898305084746,0.7771186440677966,2.6425,-5.108944823443492,AT_KINK,2,1,2.6454150722093543,
0.8033898305084746,0.8101694915254237,2.6784999999999997,-5.106314418420464,AT_KINK,2,1,2.6799029448816936,
0.8033898305084746,0.8432203389830508,2.7145,-5.103884365138311,AT_KINK,2,1,2.715095725044746,
0.8033898305084746,0.876271186440678,2.7504999999999997,-5.101645856386822,AT_KINK,2,1,2.7510119587326147,
0.8033898305084746,0.9093220338983051,2.7864999999999998,-5.099590552020622,AT_KINK,2,1,2.787670762908482,
0.8033898305084746,0.9423728813559322,2.8225,-5.097710549099608,AT_KINK,2,1,2.825091844699802,
0.8033898305084746,0.9754237288135593,2.8629999999999995,-5.09579577082901,AT_KINK,2,1,2.863295521297083,
0.8033898305084746,1.0084745762711864,2.899,-5.094263880429322,AT_KINK,2,1,2.902302740537395,
0.8033898305084746,1.0415254237288136,2.9395,-5.092723221603633,AT_KINK,2,1,2.9421351021941957,
0.8033898305084746,1.0745762711864406,2.9799999999999995,-5.09136733621988,AT_KINK,2,1,2.982814879995505,
0.8033898305084746,1.1076271186440678,3.0204999999999997,-5.090187684302948,AT_KINK,2,1,3.0243650443928902,
0.8033898305084746,1.140677966101695,3.0654999999999997,-5.089073850951099,AT_KINK,2,1,3.066809286104111,
0.8033898305084746,1.173728813559322,3.106,-5.088240271178888,AT_KINK,2,1,3.110172040452709,
0.8033898305084746,1.2067796610169492,3.151,-5.087492657686431,AT_KINK,2,1,3.154478512528382,
0.8033898305084746,1.2398305084745762,3.1959999999999997,-5.086924050467581,AT_KINK,2,1,3.199754703190397,
0.8033898305084746,1.2728813559322034,3.2455,-5.086494889453213,AT_KINK,2,1,3.2460274359434997,
0.8033898305084746,1.3059322033898306,3.2904999999999998,-5.08627426416318,AT_KINK,2,1,3.293324384702215,
0.8033898305084746,1.3389830508474576,3.3354999999999997,-5.0862070661352865,AT_KINK,2,1,3.3416741024770364,
0.8033898305084746,1.3720338983050848,3.3354999999999997,-5.0862070661352865,INTERIOR_GENERIC,2,1,3.3911060510011906,
0.8033898305084746,1.4050847457627118,3.3354999999999997,-5.0862070661352865,INTERIOR_GENERIC,2,1,3.441650631331824,
0.8033898305084746,1.438135593220339,3.3354999999999997,-5.0862070661352865,INTERIOR_GENERIC,2,1,3.4933392154300145,
0.8033898305084746,1.4711864406779662,3.3354999999999997,-5.0862070661352865,INTERIOR_GENERIC,2,1,3.5462041787800382,
0.8033898305084746,1.5042372881355932,3.3354999999999997,-5.0862070661352865,INTERIOR_GENERIC,2,1,3.600278934035294,
0.8033898305084746,1.5372881355932204,3.3354999999999997,-5.0862070661352865,INTERIOR_GENERIC,2,1,3.6555979657433353,
0.8033898305084746,1.5703389830508474,3.3354999999999997,-5.0862070661352865,INTERIOR_GENERIC,2,1,3.7121968661612383,
0.8033898305084746,1.6033898305084746,3.3354999999999997,-5.0862070661352865,INTERIOR_GENERIC,2,1,3.770112372191341,
0.8033898305084746,1.6364406779661016,3.3354999999999997,-5.0862070661352865,INTERIOR_GENERIC,2,1,3.8293824034600994,
0.8033898305084746,1.6694915254237288,3.3354999999999997,-5.0862070661352865,INTERIOR_GENERIC,2,1,3.8900461015666847,
0.8033898305084746,1.702542372881356,3.3354999999999997,-5.0862070661352865,INTERIOR_GENERIC,2,1,3.9521438705179572,
0.8033898305084746,1.735593220338983,3.3354999999999997,-5.0862070661352865,INTERIOR_GENERIC,2,1,4.015717418384392,
0.8033898305084746,1.7686440677966102,3.3354999999999997,-5.0862070661352865,INTERIOR_GENERIC,2,1,4.080809800187641,
0.8033898305084746,1.8016949152542372,3.3354999999999997,-5.0862070661352865,INTERIOR_GENERIC,2,1,4.147465462048153,
0.8033898305084746,1.8347457627118644,3.3354999999999997,-5.0862070661352865,INTERIOR_GENERIC,2,1,4.2157302866109765,
0.8033898305084746,1.8677966101694916,3.3354999999999997,-5.0862070661352865,INTERIOR_GENERIC,2,1,4.285651639769535,
0.8033898305084746,1.9008474576271186,3.3354999999999997,-5.0862070661352865,INTERIOR_GENERIC,2,1,4.3572784187055245,
0.8033898305084746,1.9338983050847458,3.3354999999999997,-5.0862070661352865,INTERIOR_GENERIC,2,1,4.43066110126177,
0.8033898305084746,1.9669491525423728,3.3354999999999997,-5.0862070661352865,INTERIOR_GENERIC,2,1,4.505851796663355,
0.8033898305084746,2.0,3.3354999999999997,-5.0862070661352865,INTERIOR_GENERIC,2,1,4.58290429760066,
0.8491525423728814,0.05,6.6655,-6.6098949465941415,INTERIOR_ORIGINATOR,2,1,2.0328545437451164,
0.8491525423728814,0.08305084745762711,6.6655,-6.642945794051768,INTERIOR_ORIGINATOR,2,1,2.0550781356919563,
0.8491525423728814,0.11610169491525424,6.6655,-6.675996641509395,INTERIOR_ORIGINATOR,2,1,2.077716632092595,
0.8491525423728814,0.14915254237288134,6.6655,-6.709047488967022,INTERIOR_ORIGINATOR,2,1,2.1007806712374038,
0.8491525423728814,0.1822033898305085,2.1205,-6.726211283014385,AT_KINK,2,1,2.1242812316798108,
0.8491525423728814,0.21525423728813559,2.1475,-6.720565579239165,AT_KINK,2,1,2.1482296450715874,
0.8491525423728814,0.24830508474576268,2.17,-6.71605523458806,AT_KINK,2,1,2.172637609548227,
0.8491525423728814,0.28135593220338984,2.197,-6.710867264566735,AT_KINK,2,1,2.197517203688954,
0.8491525423728814,0.31440677966101693,2.2195,-6.706724370272979,AT_KINK,2,1,2.2228809010794337,
0.8491525423728814,0.34745762711864403,2.2465,-6.70196133120666,AT_KINK,2,1,2.2487415855054342,
0.8491525423728814,0.3805084745762712,2.2735,-6.6974172889128365,AT_KINK,2,1,2.2751125668074867,
0.8491525423728814,0.4135593220338983,2.3005,-6.69308377351752,AT_KINK,2,1,2.3020075974280494,
0.8491525423728814,0.4466101694915254,2.3274999999999997,-6.688952718158829,AT_KINK,2,1,2.3294408896842964,
0.8491525423728814,0.47966101694915253,2.3545,-6.685016435756321,AT_KINK,2,1,2.357427133801317,
0.8491525423728814,0.5127118644067796,2.3815,-6.6812675973571665,AT_KINK,2,1,2.385981516742299,
0.8491525423728814,0.5457627118644068,2.413,-6.677121552092809,AT_KINK,2,1,2.4151197418741064,
0.8491525423728814,0.5788135593220339,2.4444999999999997,-6.673210581304987,AT_KINK,2,1,2.4448580495086465,
0.8491525423728814,0.611864406779661,2.4715,-6.670037824966141,AT_KINK,2,1,2.4752132383622882,
0.8491525423728814,0.6449152542372881,2.503,-6.66653727955039,AT_KINK,2,1,2.5062026879790906,
0.8491525423728814,0.6779661016949153,2.5345,-6.663244582655116,AT_KINK,2,1,2.5378443821612815,
0.8491525423728814,0.7110169491525424,2.566,-6.6601511292593205,AT_KINK,2,1,2.570156933461979,
0.8491525423728814,0.7440677966101695,2.602,-6.656849259850797,AT_KINK,2,1,2.603159608786229,
0.8491525423728814,0.7771186440677966,2.6334999999999997,-6.654155754307017,AT_KINK,2,1,2.636872356158209,
0.8491525423728814,0.8101694915254237,2.6695,-6.651291204122975,AT_KINK,2,1,2.6713158327106723,
0.8491525423728814,0.8432203389830508,2.7055,-6.648644715709706,AT_KINK,2,1,2.7065114339569116,
0.8491525423728814,0.876271186440678,2.7415,-6.646206475885471,AT_KINK,2,1,2.7424813244084314,
0.8491525423728814,0.9093220338983051,2.7775,-6.643967201038064,AT_KINK,2,1,2.77924846960473,
0.8491525423728814,0.9423728813559322,2.8135,-6.641918102792623,AT_KINK,2,1,2.816836669624976,
0.8491525423728814,0.9754237288135593,2.854,-6.63982983939278,AT_KINK,2,1,2.855270594154881,
0.8491525423728814,1.0084745762711864,2.8945,-6.637960545326601,AT_KINK,2,1,2.8945758191858304,
0.8491525423728814,1.0415254237288136,2.9305,-6.636474232556765,AT_KINK,2,1,2.9347788654271723,
0.8491525423728814,1.0745762711864406,2.9755,-6.634837259139564,AT_KINK,2,1,2.97590723851669,
0.8491525423728814,1.1076271186440678,3.016,-6.633563928241822,AT_KINK,2,1,3.0179894711185433,
0.8491525423728814,1.140677966101695,3.061,-6.632360108447532,AT_KINK,2,1,3.0610551670024297,
0.8491525423728814,1.173728813559322,3.1014999999999997,-6.631457421720166,AT_KINK,2,1,3.1051350472024173,
0.8491525423728814,1.2067796610169492,3.1464999999999996,-6.63064535352377,AT_KINK,2,1,3.1502609983587964,
0.8491525423728814,1.2398305084745762,3.1959999999999997,-6.629972462303214,AT_KINK,2,1,3.196466123351954,
0.8491525423728814,1.2728813559322034,3.2409999999999997,-6.629550719534092,AT_KINK,2,1,3.2437847943381986,
0.8491525423728814,1.3059322033898306,3.2904999999999998,-6.629284716264237,AT_KINK,2,1,3.2922527083191535,
0.8491525423728814,1.3389830508474576,3.3354999999999997,-6.629213662385901,AT_KINK,2,1,3.341906945346726,
0.8491525423728814,1.3720338983050848,3.3354999999999997,-6.629213662385901,INTERIOR_GENERIC,2,1,3.3927860295255083,
0.8491525423728814,1.4050847457627118,3.3354999999999997,-6.629213662385901,INTERIOR_GENERIC,2,1,3.444929992920072,
0.8491525423728814,1.438135593220339,3.3354999999999997,-6.629213662385901,INTERIOR_GENERIC,2,1,3.4983804425336382,
0.8491525423728814,1.4711864406779662,3.3354999999999997,-6.629213662385901,INTERIOR_GENERIC,2,1,3.553180630497493,
0.8491525423728814,1.5042372881355932,3.3354999999999997,-6.629213662385901,INTERIOR_GENERIC,2,1,3.6093755276318684,
0.8491525423728814,1.5372881355932204,3.3354999999999997,-6.629213662385901,INTERIOR_GENERIC,2,1,3.667011900550488,
0.8491525423728814,1.5703389830508474,3.3354999999999997,-6.629213662385901,INTERIOR_GENERIC,2,1,3.7261383924597764,
0.8491525423728814,1.6033898305084746,3.3354999999999997,-6.629213662385901,INTERIOR_GENERIC,2,1,3.7868056078702916,
0.8491525423728814,1.6364406779661016,3.3354999999999997,-6.629213662385901,INTERIOR_GENERIC,2,1,3.8490662013726324,
0.8491525423728814,1.6694915254237288,3.3354999999999997,-6.629213662385901,INTERIOR_GENERIC,2,1,3.912974970697172,
0.8491525423728814,1.702542372881356,3.3354999999999997,-6.629213662385901,INTERIOR_GENERIC,2,1,3.9785889542561694,
0.8491525423728814,1.735593220338983,3.3354999999999997,-6.629213662385901,INTERIOR_GENERIC,2,1,4.045967533384019,
0.8491525423728814,1.7686440677966102,3.3354999999999997,-6.629213662385901,INTERIOR_GENERIC,2,1,4.115172539499853,
0.8491525423728814,1.8016949152542372,3.3354999999999997,-6.629213662385901,INTERIOR_GENERIC,2,1,4.186268366422186,
0.8491525423728814,1.8347457627118644,3.3354999999999997,-6.629213662385901,INTERIOR_GENERIC,2,1,4.259322088087731,
0.8491525423728814,1.8677966101694916,3.3354999999999997,-6.629213662385901,INTERIOR_GENERIC,2,1,4.3344035819099656,
0.8491525423728814,1.9008474576271186,3.3354999999999997,-6.629213662385901,INTERIOR_GENERIC,2,1,4.411585658055315,
0.8491525423728814,1.9338983050847458,3.3354999999999997,-6.629213662385901,INTERIOR_GENERIC,2,1,4.490944194898433,
0.8491525423728814,1.9669491525423728,3.3354999999999997,-6.629213662385901,INTERIOR_GENERIC,2,1,4.572558280941861,
0.8491525423728814,2.0,3.3354999999999997,-6.629213662385901,INTERIOR_GENERIC,2,1,4.656510363484008,
0.8949152542372882,0.05,6.6655,-9.485144615707425,INTERIOR_ORIGINATOR,2,1,2.0321088144716115,
0.8949152542372882,0.08305084745762711,6.6655,-9.518195463165052,INTERIOR_ORIGINATOR,2,1,2.0538434883269834,
0.8949152542372882,0.11610169491525424,6.6655,-9.551246310622679,INTERIOR_ORIGINATOR,2,1,2.075997176943663,
0.8949152542372882,0.14915254237288134,6.6655,-9.584297158080306,INTERIOR_ORIGINATOR,2,1,2.098581362138882,
0.8949152542372882,0.1822033898305085,6.6655,-9.617348005537933,INTERIOR_ORIGINATOR,2,1,2.121607929762611,
0.8949152542372882,0.21525423728813559,2.143,-9.614715674351599,AT_KINK,2,1,2.145089186943283,
0.8949152542372882,0.24830508474576268,2.1654999999999998,-9.609828937204469,AT_KINK,2,1,2.169037880193647,
0.8949152542372882,0.28135593220338984,2.1925,-9.604210744085592,AT_KINK,2,1,2.193467214426397,
0.8949152542372882,0.31440677966101693,2.215,-9.599726421006125,AT_KINK,2,1,2.218390872930792,
0.8949152542372882,0.34745762711864403,2.242,-9.594573229489479,AT_KINK,2,1,2.243823038366015,
0.8949152542372882,0.3805084745762712,2.269,-9.589659397930053,AT_KINK,2,1,2.269778414829957,
0.8949152542372882,0.4135593220338983,2.296,-9.58497547648077,AT_KINK,2,1,2.2962722510660716,
0.8949152542372882,0.4466101694915254,2.323,-9.580512471923603,AT_KINK,2,1,2.323320364875003,
0.8949152542372882,0.47966101694915253,2.3499999999999996,-9.576261821022452,AT_KINK,2,1,2.350939168802025,
0.8949152542372882,0.5127118644067796,2.377,-9.572215365703453,AT_KINK,2,1,2.379145697176303,
0.8949152542372882,0.5457627118644068,2.404,-9.568365329918851,AT_KINK,2,1,2.4079576345805833,
0.8949152542372882,0.5788135593220339,2.4355,-9.564111999868834,AT_KINK,2,1,2.4373933458436605,
0.8949152542372882,0.611864406779661,2.4669999999999996,-9.560104746075588,AT_KINK,2,1,2.4674719076369533,
0.8949152542372882,0.6449152542372881,2.4939999999999998,-9.556857761336936,AT_KINK,2,1,2.4982131417836353,
0.8949152542372882,0.6779661016949153,2.5255,-9.553279795977874,AT_KINK,2,1,2.529637650378632,
0.8949152542372882,0.7110169491525424,2.5614999999999997,-9.549456141650618,AT_KINK,2,1,2.5617668528332636,
0.8949152542372882,0.7440677966101695,2.593,-9.546332519576085,AT_KINK,2,1,2.5946230249635676,
0.8949152542372882,0.7771186440677966,2.6245,-9.5434071518122,AT_KINK,2,1,2.628229340249817,
0.8949152542372882,0.8101694915254237,2.6605,-9.540296183617269,AT_KINK,2,1,2.6626099134035686,
0.8949152542372882,0.8432203389830508,2.6965,-9.53742197162931,AT_KINK,2,1,2.6977898463880474,
0.8949152542372882,0.876271186440678,2.7325,-9.534773615456933,AT_KINK,2,1,2.7337952770478595,
0.8949152542372882,0.9093220338983051,2.7685,-9.53234081313688,AT_KINK,2,1,2.770653430514981,
0.8949152542372882,0.9423728813559322,2.8045,-9.530113821797203,AT_KINK,2,1,2.80839267356978,
0.8949152542372882,0.9754237288135593,2.8449999999999998,-9.527843004134581,AT_KINK,2,1,2.847042572148506,
0.8949152542372882,1.0084745762711864,2.8855,-9.525808619837608,AT_KINK,2,1,2.8866339522023736,
0.8949152542372882,1.0415254237288136,2.926,-9.523999006380961,AT_KINK,2,1,2.9271989641280864,
0.8949152542372882,1.0745762711864406,2.9665,-9.522403178334574,AT_KINK,2,1,2.968771151005525,
0.8949152542372882,1.1076271186440678,3.0069999999999997,-9.521010780487995,AT_KINK,2,1,3.011385520895432,
0.8949152542372882,1.140677966101695,3.052,-9.519690400769028,AT_KINK,2,1,3.055078623468367,
0.8949152542372882,1.173728813559322,3.097,-9.518596513775853,AT_KINK,2,1,3.0998886312561162,
0.8949152542372882,1.2067796610169492,3.142,-9.51771728303424,AT_KINK,2,1,3.145855425838184,
0.8949152542372882,1.2398305084745762,3.1915,-9.516984805905253,AT_KINK,2,1,3.1930206892991837,
0.8949152542372882,1.2728813559322034,3.2409999999999997,-9.516484748049672,AT_KINK,2,1,3.2414280013179235,
0.8949152542372882,1.3059322033898306,3.2904999999999998,-9.516204133926063,AT_KINK,2,1,3.2911229422759893,
0.8949152542372882,1.3389830508474576,3.3354999999999997,-9.5161292211538,AT_KINK,2,1,3.342153202802797,
0.8949152542372882,1.3720338983050848,3.3354999999999997,-9.5161292211538,INTERIOR_GENERIC,2,1,3.394568700205542,
0.8949152542372882,1.4050847457627118,3.3354999999999997,-9.5161292211538,INTERIOR_GENERIC,2,1,3.448421702266547,
0.8949152542372882,1.438135593220339,3.3354999999999997,-9.5161292211538,INTERIOR_GENERIC,2,1,3.5037669589272484,
0.8949152542372882,1.4711864406779662,3.3354999999999997,-9.5161292211538,INTERIOR_GENERIC,2,1,3.5606618424178276,
0.8949152542372882,1.5042372881355932,3.3354999999999997,-9.5161292211538,INTERIOR_GENERIC,2,1,3.6191664964344588,
0.8949152542372882,1.5372881355932204,3.3354999999999997,-9.5161292211538,INTERIOR_GENERIC,2,1,3.679343995012612,
0.8949152542372882,1.5703389830508474,3.3354999999999997,-9.5161292211538,INTERIOR_GENERIC,2,1,3.741260511795088,
0.8949152542372882,1.6033898305084746,3.3354999999999997,-9.5161292211538,INTERIOR_GENERIC,2,1,3.80498550044846,
0.8949152542372882,1.6364406779661016,3.3354999999999997,-9.5161292211538,INTERIOR_GENERIC,2,1,3.870591887035196,
0.8949152542372882,1.6694915254237288,3.3354999999999997,-9.5161292211538,INTERIOR_GENERIC,2,1,3.938156275230418,
0.8949152542372882,1.702542372881356,3.3354999999999997,-9.5161292211538,INTERIOR_GENERIC,2,1,4.007759165304838,
0.8949152542372882,1.735593220338983,3.3354999999999997,-9.5161292211538,INTERIOR_GENERIC,2,1,4.07948518791506,
0.8949152542372882,1.7686440677966102,3.3354999999999997,-9.5161292211538,INTERIOR_GENERIC,2,1,4.153423353786716,
0.8949152542372882,1.8016949152542372,3.3354999999999997,-9.5161292211538,INTERIOR_GENERIC,2,1,4.229667320481062,
0.8949152542372882,1.8347457627118644,3.3354999999999997,-9.5161292211538,INTERIOR_GENERIC,2,1,4.308315677524704,
0.8949152542372882,1.8677966101694916,3.3354999999999997,-9.5161292211538,INTERIOR_GENERIC,2,1,4.3894722512844915,
0.8949152542372882,1.9008474576271186,3.3354999999999997,-9.5161292211538,INTERIOR_GENERIC,2,1,4.473246431079856,
0.8949152542372882,1.9338983050847458,3.3354999999999997,-9.5161292211538,INTERIOR_GENERIC,2,1,4.559753518143835,
0.8949152542372882,1.9669491525423728,3.3354999999999997,-9.5161292211538,INTERIOR_GENERIC,2,1,4.649115099172652,
0.8949152542372882,2.0,3.3354999999999997,-9.5161292211538,INTERIOR_GENERIC,2,1,4.7414594463427795,
0.9406779661016949,0.05,6.6655,-16.814738126929154,INTERIOR_ORIGINATOR,2,1,2.0313791879401397,
0.9406779661016949,0.08305084745762711,6.6655,-16.84778897438678,INTERIOR_ORIGINATOR,2,1,2.0526342162732663,
0.9406779661016949,0.11610169491525424,6.6655,-16.880839821844408,INTERIOR_ORIGINATOR,2,1,2.074311213820905,
0.9406779661016949,0.14915254237288134,6.6655,-16.913890669302035,INTERIOR_ORIGINATOR,2,1,2.0964224520911157,
0.9406779661016949,0.1822033898305085,6.6655,-16.94694151675966,INTERIOR_ORIGINATOR,2,1,2.1189806717673707,
0.9406779661016949,0.21525423728813559,2.1384999999999996,-16.96327261539145,AT_KINK,2,1,2.141999104923978,
0.9406779661016949,0.24830508474576268,2.1609999999999996,-16.95799094370623,AT_KINK,2,1,2.1654914984923908,
0.9406779661016949,0.28135593220338984,2.1879999999999997,-16.951921655694502,AT_KINK,2,1,2.189472139064643,
0.9406779661016949,0.31440677966101693,2.2104999999999997,-16.94707959179545,AT_KINK,2,1,2.21395587911954,
0.9406779661016949,0.34745762711864403,2.2375,-16.94151788977064,AT_KINK,2,1,2.238958164769622,
0.9406779661016949,0.3805084745762712,2.26,-16.937082940912358,AT_KINK,2,1,2.2644950651267104,
0.9406779661016949,0.4135593220338983,2.287,-16.93199162732152,AT_KINK,2,1,2.2905833034014647,
0.9406779661016949,0.4466101694915254,2.314,-16.92714240516485,AT_KINK,2,1,2.3172402898502176,
0.9406779661016949,0.47966101694915253,2.341,-16.922525684905253,AT_KINK,2,1,2.3444841566997714,
0.9406779661016949,0.5127118644067796,2.368,-16.918132338483563,AT_KINK,2,1,2.372333795186782,
0.9406779661016949,0.5457627118644068,2.3994999999999997,-16.91327751259288,AT_KINK,2,1,2.4008088948604454,
0.9406779661016949,0.5788135593220339,2.4265,-16.9093388654321,AT_KINK,2,1,2.429929985308909,
0.9406779661016949,0.611864406779661,2.458,-16.904992511588407,AT_KINK,2,1,2.459718480482784,
0.9406779661016949,0.6449152542372881,2.4894999999999996,-16.900902788986617,AT_KINK,2,1,2.490196725803226,
0.9406779661016949,0.6779661016949153,2.521,-16.897058502255614,AT_KINK,2,1,2.521388048257466,
0.9406779661016949,0.7110169491525424,2.5525,-16.893449042894233,AT_KINK,2,1,2.5533168097014602,
0.9406779661016949,0.7440677966101695,2.5839999999999996,-16.890064352397484,AT_KINK,2,1,2.5860084636077105,
0.9406779661016949,0.7771186440677966,2.6155,-16.886894888093863,AT_KINK,2,1,2.6194896155163954,
0.9406779661016949,0.8101694915254237,2.6515,-16.8835245862499,AT_KINK,2,1,2.6537880874699415,
0.9406779661016949,0.8432203389830508,2.6875,-16.88041078217803,AT_KINK,2,1,2.6889329867352507,
0.9406779661016949,0.876271186440678,2.7234999999999996,-16.87754140124318,AT_KINK,2,1,2.724954779144203,
0.9406779661016949,0.9093220338983051,2.7595,-16.874905043007537,AT_KINK,2,1,2.761885367412038,
0.9406779661016949,0.9423728813559322,2.7954999999999997,-16.872490936302118,AT_KINK,2,1,2.799758174825025,
0.9406779661016949,0.9754237288135593,2.836,-16.870028068479105,AT_KINK,2,1,2.8386082347237904,
0.9406779661016949,1.0084745762711864,2.8765,-16.867819943595997,AT_KINK,2,1,2.8784722862468226,
0.9406779661016949,1.0415254237288136,2.917,-16.865853707528785,AT_KINK,2,1,2.919388876843684,
0.9406779661016949,1.0745762711864406,2.9574999999999996,-16.864117265209646,AT_KINK,2,1,2.96139847210468,
0.9406779661016949,1.1076271186440678,3.0025,-16.862443565977024,AT_KINK,2,1,3.0045435735241326,
0.9406779661016949,1.140677966101695,3.0475,-16.861024842031956,AT_KINK,2,1,3.0488688448474988,
0.9406779661016949,1.173728813559322,3.0925,-16.85984734325813,AT_KINK,2,1,3.0944212477343505,
0.9406779661016949,1.2067796610169492,3.1374999999999997,-16.85889817597263,AT_KINK,2,1,3.1412501875291077,
0.9406779661016949,1.2398305084745762,3.187,-16.858103395250932,AT_KINK,2,1,3.1894076700110205,
0.9406779661016949,1.2728813559322034,3.2365,-16.85755518835862,AT_KINK,2,1,3.2389484700802504,
0.9406779661016949,1.3059322033898306,3.286,-16.857239466353725,AT_KINK,2,1,3.289930313426919,
0.9406779661016949,1.3389830508474576,3.3354999999999997,-16.857143055694078,AT_KINK,2,1,3.342414072350366,
0.9406779661016949,1.3720338983050848,3.3354999999999997,-16.857143055694078,INTERIOR_GENERIC,2,1,3.3964639769814466,
0.9406779661016949,1.4050847457627118,3.3354999999999997,-16.857143055694078,INTERIOR_GENERIC,2,1,3.4521478433290778,
0.9406779661016949,1.438135593220339,3.3354999999999997,-16.857143055694078,INTERIOR_GENERIC,2,1,3.509537319685713,
0.9406779661016949,1.4711864406779662,3.3354999999999997,-16.857143055694078,INTERIOR_GENERIC,2,1,3.5687081531029468,
0.9406779661016949,1.5042372881355932,3.3354999999999997,-16.857143055694078,INTERIOR_GENERIC,2,1,3.629740477823754,
0.9406779661016949,1.5372881355932204,3.3354999999999997,-16.857143055694078,INTERIOR_GENERIC,2,1,3.69271912775923,
0.9406779661016949,1.5703389830508474,3.3354999999999997,-16.857143055694078,INTERIOR_GENERIC,2,1,3.7577339753223686,
0.9406779661016949,1.6033898305084746,3.3354999999999997,-16.857143055694078,INTERIOR_GENERIC,2,1,3.8248802991829622,
0.9406779661016949,1.6364406779661016,3.3354999999999997,-16.857143055694078,INTERIOR_GENERIC,2,1,3.8942591837897327,
0.9406779661016949,1.6694915254237288,3.3354999999999997,-16.857143055694078,INTERIOR_GENERIC,2,1,3.965977953822424,
0.9406779661016949,1.702542372881356,3.3354999999999997,-16.857143055694078,INTERIOR_GENERIC,2,1,4.040150647092257,
0.9406779661016949,1.735593220338983,3.3354999999999997,-16.857143055694078,INTERIOR_GENERIC,2,1,4.116898529809474,
0.9406779661016949,1.7686440677966102,3.3354999999999997,-16.857143055694078,INTERIOR_GENERIC,2,1,4.196350658587485,
0.9406779661016949,1.8016949152542372,3.3354999999999997,-16.857143055694078,INTERIOR_GENERIC,2,1,4.278644494061674,
0.9406779661016949,1.8347457627118644,3.3354999999999997,-16.857143055694078,INTERIOR_GENERIC,2,1,4.363926571575051,
0.9406779661016949,1.8677966101694916,3.3354999999999997,-16.857143055694078,INTERIOR_GENERIC,2,1,4.452353235032171,
0.9406779661016949,1.9008474576271186,3.3354999999999997,-16.857143055694078,INTERIOR_GENERIC,2,1,4.544091440757627,
0.9406779661016949,1.9338983050847458,3.3354999999999997,-16.857143055694078,INTERIOR_GENERIC,2,1,4.639319639028466,
0.9406779661016949,1.9669491525423728,3.3354999999999997,-16.857143055694078,INTERIOR_GENERIC,2,1,4.7382287418952975,
0.9406779661016949,2.0,3.3354999999999997,-16.857143055694078,INTERIOR_GENERIC,2,1,4.841023186981343,
0.9864406779661017,0.05,6.6655,-73.69641473312264,INTERIOR_ORIGINATOR,2,1,2.030665364711184,
0.9864406779661017,0.08305084745762711,6.6655,-73.72946558058027,INTERIOR_ORIGINATOR,2,1,2.0514499303885616,
0.9864406779661017,0.11610169491525424,6.6655,-73.7625164280379,INTERIOR_ORIGINATOR,2,1,2.0726583471737285,
0.9864406779661017,0.14915254237288134,6.6655,-73.79556727549551,INTERIOR_ORIGINATOR,2,1,2.0943036190559856,
0.9864406779661017,0.1822033898305085,6.6655,-73.82861812295315,INTERIOR_ORIGINATOR,2,1,2.116399284819065,
0.9864406779661017,0.21525423728813559,6.6655,-73.86166897041078,INTERIOR_ORIGINATOR,2,1,2.1389594457128713,
0.9864406779661017,0.24830508474576268,2.1609999999999996,-73.85718631237572,AT_KINK,2,1,2.1619987948559296,
0.9864406779661017,0.28135593220338984,2.1835,-73.85175629017745,AT_KINK,2,1,2.185532648495817,
0.9864406779661017,0.31440677966101693,2.206,-73.84653938295402,AT_KINK,2,1,2.209576979265637,
0.9864406779661017,0.34745762711864403,2.2329999999999997,-73.84054993440101,AT_KINK,2,1,2.2341484515864183,
0.9864406779661017,0.3805084745762712,2.2554999999999996,-73.83577609040574,AT_KINK,2,1,2.259264459378293,
0.9864406779661017,0.4135593220338983,2.2824999999999998,-73.83029817520939,AT_KINK,2,1,2.2849431662575475,
0.9864406779661017,0.4466101694915254,2.3095,-73.82508321732045,AT_KINK,2,1,2.311203548412306,
0.9864406779661017,0.47966101694915253,2.3365,-73.82012059380448,AT_KINK,2,1,2.338065440366832,
0.9864406779661017,0.5127118644067796,2.3635,-73.8154002006537,AT_KINK,2,1,2.365549583863408,
0.9864406779661017,0.5457627118644068,2.3905,-73.81091242237387,AT_KINK,2,1,2.393677680111686,
0.9864406779661017,0.5788135593220339,2.4219999999999997,-73.80595849060303,AT_KINK,2,1,2.422472445678496,
0.9864406779661017,0.611864406779661,2.449,-73.8019438807449,AT_KINK,2,1,2.4519576723166185,
0.9864406779661017,0.6449152542372881,2.4805,-73.79751880799297,AT_KINK,2,1,2.4821582910592603,
0.9864406779661017,0.6779661016949153,2.5119999999999996,-73.79336044522617,AT_KINK,2,1,2.513100440938229,
0.9864406779661017,0.7110169491525424,2.5435,-73.789457015342,AT_KINK,2,1,2.544811542718479,
